id,slug,name,brand,years,generation_code,category,vehicle_type,tier,country,engine,hp,torque,trans,drivetrain,layout,curb_weight,seats,manual_available,zero_to_sixty,quarter_mile,top_speed,braking_60_0,lateral_g,price_range,price_avg,msrp_new_low,msrp_new_high,score_sound,score_interior,score_track,score_reliability,score_value,score_driver_fun,score_aftermarket,daily_usability_tag,maintenance_cost_index,insurance_cost_index,fuel_economy_combined,platform_cost_tier,parts_availability,diy_friendliness,has_tagline,has_highlight,has_hero_blurb,has_essence,has_heritage,has_engine_character,has_buyers_summary,pros_count,cons_count,common_issues_count,competitors_count,has_hero_image,tuning_engine_family,tuning_stock_whp,tuning_stock_wtq,tuning_data_quality,tuning_verified,tuning_stages_count,expected_whp,whp_diff
06099b49-97a9-475d-925a-7deccd604bb0,mitsubishi-lancer-evo-8-9,Mitsubishi Lancer Evolution VIII/IX,Mitsubishi,2003-2007,CT9A,Front-Engine,Sports Sedan,mid,Japan,2.0L Turbo I4,286,289,5MT/6MT,AWD,,3263,,true,4.7,13.10,157,108,0.95,$38-60K,48000,,,7.8,4.2,8.9,6.5,4.5,9.0,9.8,,,,18.0,,,,Y,Y,N,Y,Y,Y,Y,4,4,0,0,Y,,,246,templated,false,0,243,
d53a7eea-9c55-4a75-b72d-99d509325318,mitsubishi-lancer-evo-x,Mitsubishi Lancer Evolution X,Mitsubishi,2008-2015,CZ4A,Front-Engine,Sports Sedan,budget,Japan,2.0L Turbo I4,291,300,5MT/6DCT,AWD,,3527,5,true,4.5,13.00,155,105,0.98,$28-45K,35000,,,6.9,5.0,8.3,6.9,5.5,8.6,9.8,,,,19.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,255,enriched,false,0,247,
37a4237d-e7f2-476f-9247-14b2cb60d005,mitsubishi-lancer-evolution-x,Mitsubishi Lancer Evolution X,Mitsubishi,2008-2015,CZ4A,Front-Engine,Sports Sedan,budget,Japan,2.0L Turbocharged 4B11T I4,291,300,5MT,AWD,,3483,5,true,4.9,13.40,155,,,"$34,495 - $41,995",38245,34495,41995,8.0,5.0,9.0,6.0,8.0,9.0,9.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,255,templated,false,0,247,
851ebaa7-edf1-47fb-ad26-f18391a8df3a,mitsubishi-lancer-ralliart-cz4a,Mitsubishi Lancer Ralliart,Mitsubishi,2009-2015,CZ4A,Front-Engine,Sports Sedan,budget,Japan,2.0L Turbocharged I4,237,253,6-Speed CVT,AWD,,3571,5,false,6.0,14.60,130,,,"$27,000 - $31,000",29000,27490,30990,7.0,6.0,7.0,6.0,8.0,8.0,9.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,215,templated,false,0,201,
8d84d560-d781-4751-80cf-52ba6ff6a1a0,nissan-240sx-s13,Nissan 240SX S13,Nissan,1989-1994,S13,Front-Engine,Sports Car,budget,Japan,2.4L DOHC I4 (KA24E/KA24DE),155,160,5MT,RWD,,2750,4,true,8.5,16.20,125,,,"$13,249 - $16,499 (original MSRP)",14874,13249,16499,7.0,5.0,8.0,5.0,9.0,9.0,10.0,Daily Capable,,,,,good,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,136,templated,false,0,132,
aefac914-bc5c-419b-8a01-45c2e5a1a0a2,nissan-240sx-s14,Nissan 240SX S14,Nissan,1995-1998,S14,Front-Engine,Sports Car,budget,Japan,2.4L DOHC I4 (KA24DE),155,160,5MT,RWD,,2970,4,true,8.4,16.20,130,,,"$16,000 - $18,500",17250,16000,18500,7.0,6.0,8.0,5.0,9.0,9.0,10.0,Daily Capable,,,,,good,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,136,templated,false,0,132,
0dcf4c25-c119-4064-8b72-88df7fde5c88,nissan-300zx-twin-turbo-z32,Nissan 300ZX Twin Turbo Z32,Nissan,1990-1996,Z32,Front-Engine,Sports Car,mid,Japan,3.0L TT V6 VG30DETT,300,283,5MT/4AT,RWD,,3535,,true,5.0,13.50,155,112,0.93,$30-55K,40000,,,7.2,5.3,7.1,5.4,9.0,7.3,8.8,,,,18.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,241,enriched,false,0,255,
275949fc-6bfc-4d07-9083-147e467d7dc4,nissan-350z,Nissan 350Z,Nissan,2003-2008,Z33,Front-Engine,Sports Car,budget,Japan,3.5L V6 VQ35,306,268,6MT/5AT,RWD,,3336,,true,5.2,13.60,155,108,0.94,$12-25K,18000,,,7.0,4.8,7.2,8.2,9.9,8.1,9.7,,,,20.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,228,enriched,false,0,260,
28fbeb9d-8ad2-493e-ac0c-7417d83f87e8,nissan-370z-nismo,Nissan 370Z NISMO,Nissan,2009-2020,Z34,Front-Engine,Sports Car,budget,Japan,3.7L V6,350,276,6MT/7AT,RWD,,3370,,true,4.8,13.10,155,109,1.00,$25-35K,30000,,,6.8,4.7,7.0,8.9,9.4,7.5,9.1,,,,19.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,235,enriched,false,0,298,
383c9e82-2eab-4211-949a-2a9c7a99b403,nissan-frontier-d23,Nissan Frontier,Nissan,2022-2024,D23,Front-Engine,Truck,budget,Japan,3.8L V6,310,281,9AT,RWD,,4315,5,false,7.1,15.30,112,,,"$29,890 - $46,540",38215,29890,46540,6.0,6.0,4.0,7.0,8.0,6.0,5.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,239,templated,false,0,264,
37d4a3e1-c5d4-4382-a61d-53e4b67daf75,nissan-gt-r,Nissan GT-R,Nissan,2017-2024,R35,Front-Engine,Sports Car,upper-mid,Japan,3.8L TT V6,565,467,6DCT,AWD,,3935,4,false,2.9,11.10,196,98,1.08,$55-75K,65000,,,7.1,6.5,9.2,7.5,7.8,8.0,9.5,,,,17.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,397,templated,false,0,480,
50763e21-d3aa-4b2c-b9bb-c7b33c437add,nissan-gt-r-nismo-r35,Nissan GT-R NISMO,Nissan,2014-2024,R35,Front-Engine,Sports Car,premium,Japan,3.8L Twin-Turbo V6 (VR38DETT),600,481,6DCT,AWD,,3865,4,false,2.5,10.80,205,,,"$175,000 - $215,000",195000,175090,215740,8.0,6.0,10.0,6.0,7.0,9.0,9.0,Daily Capable,,,,,good,low,Y,Y,Y,Y,Y,Y,Y,5,5,0,2,Y,,,409,templated,false,0,510,
934d4b1a-8324-4ca2-8fb6-d6de2bd153a6,nissan-maxima-a36,Nissan Maxima,Nissan,2016-2023,A36,Front-Engine,Sports Sedan,mid,Japan,3.5L Naturally Aspirated V6,300,261,CVT,FWD,,3471,5,false,5.9,14.20,140,,,"$34,000 - $42,000",38000,34230,42270,7.0,8.0,6.0,7.0,8.0,7.0,6.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,N,,,222,templated,false,0,255,
846e20e3-84f9-4931-959c-1728b4aef33d,nissan-silvia-s15,Nissan Silvia S15,Nissan,1999-2002,S15,Front-Engine,Sports Car,budget,Japan,2.0L Turbocharged I4 (SR20DET),247,203,6MT,RWD,,2756,4,true,6.4,14.80,155,,,"$25,000 - $80,000",45000,23000,28000,8.0,6.0,8.0,7.0,9.0,9.0,10.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,173,templated,false,0,210,
3a47c34a-858c-486f-af24-28b99400c1f4,nissan-skyline-gt-r-r32,Nissan Skyline GT-R R32,Nissan,1989-1994,R32,Front-Engine,Sports Car,mid,Japan,2.6L Twin-Turbo I6 (RB26DETT),276,266,5MT,AWD,,3153,4,true,5.6,13.80,155,,,"$150,000 - $400,000",275000,45000,50000,8.0,6.0,9.0,6.0,8.0,9.0,10.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,226,templated,false,0,235,
90f12afd-0068-4831-bdd7-60ac90559a59,nissan-skyline-gt-r-r33,Nissan Skyline GT-R R33,Nissan,1995-1998,R33,Front-Engine,Sports Car,mid,Japan,2.6L Twin-Turbo I6 (RB26DETT),276,289,5MT,AWD,,3439,4,true,4.8,13.10,155,,,"$45,000 - $120,000",82500,32000,38000,8.0,6.0,9.0,5.0,8.0,9.0,10.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,246,templated,false,0,235,
2316c6ae-3a0a-49c0-af30-8b9366b3e056,nissan-skyline-gt-r-r34,Nissan Skyline GT-R R34,Nissan,1999-2002,R34,Front-Engine,Sports Car,mid,Japan,2.6L Twin-Turbo I6 (RB26DETT),276,289,6MT,AWD,,3439,4,true,4.8,13.20,165,,,"$150,000 - $500,000+",275000,45000,50000,8.0,5.0,9.0,6.0,8.0,10.0,10.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,246,templated,false,0,235,
fc062089-824f-4d43-b268-67d14a66def2,nissan-z-rz34,Nissan Z,Nissan,2023-2024,RZ34,Front-Engine,Sports Car,mid,Japan,3.0L TT V6 VR30DDTT,400,350,6MT/9AT,RWD,,3536,,true,4.5,12.80,155,102,0.99,$42-60K,50000,,,7.0,7.4,7.8,8.1,7.1,8.0,8.2,,,,22.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,298,templated,false,0,340,
1fcc036c-c825-4510-9748-58baf6f513a9,pontiac-firebird-trans-am-ws6,Pontiac Firebird Trans Am WS6,Pontiac,1998-2002,Fourth Generation,Front-Engine,Muscle Car,budget,United States,5.7L LS1 V8,320,345,6MT/4AT,RWD,,3450,4,true,4.6,13.10,161,,,"$28,000 - $32,000",30000,28000,32000,9.0,5.0,8.0,6.0,9.0,9.0,9.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,293,templated,false,0,272,
33ee8e19-377b-4635-91fa-a2913db858c3,pontiac-g8-gt,Pontiac G8 GT,Pontiac,2008-2009,VE,Front-Engine,Sports Sedan,budget,Australia,6.0L LS2 V8,361,385,6AT,RWD,,3945,5,false,5.3,13.70,155,,,"$30,000 - $35,000",32500,30995,34995,8.0,6.0,7.0,6.0,9.0,8.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,327,templated,false,0,307,
bd6bef16-2fb1-4c99-8b5f-d3ac3a07cf17,pontiac-g8-gxp-2009,Pontiac G8 GXP,Pontiac,2009,VE,Front-Engine,Sports Sedan,mid,Australia,6.2L LS3 V8,415,415,6MT,RWD,,3945,5,true,4.7,13.00,155,,,"$37,000 - $40,000",38500,37435,40000,8.0,7.0,9.0,6.0,7.0,9.0,8.0,Daily Capable,,,,,moderate,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,353,templated,false,0,353,
cce23396-9d8c-4dcc-a444-69cd86649d7d,718-cayman-gt4,718 Cayman GT4,Porsche,2020-2024,982,Mid-Engine,Sports Car,premium,Germany,4.0L NA Flat-6,414,309,6MT/7PDK,RWD,,3227,2,true,4.2,12.50,188,97,1.12,"$115,000 - $150,000",130000,,,9.5,8.4,9.3,9.3,6.1,9.5,7.0,Weekend warrior,4,5,18.0,premium,excellent,4,Y,Y,N,Y,Y,Y,Y,4,3,3,4,Y,,,263,enriched,false,0,352,
289d4ecd-bf00-4397-8089-04b798a190d0,718-cayman-gts-40,718 Cayman GTS 4.0,Porsche,2020-2024,982,Mid-Engine,Sports Car,premium,Germany,4.0L NA Flat-6,394,309,6MT/7PDK,RWD,,3153,2,true,4.3,12.60,182,100,1.08,$90-100K,95000,,,9.3,8.4,9.4,9.3,5.2,9.6,7.0,Capable daily,4,4,20.0,premium,excellent,5,Y,Y,N,Y,Y,Y,Y,3,2,3,4,Y,,,263,enriched,false,0,335,
eb0713d9-086d-4db6-b0ba-af048af31bf5,981-cayman-gts,981 Cayman GTS,Porsche,2015-2016,981,Mid-Engine,Sports Car,upper-mid,Germany,3.4L NA Flat-6,340,280,6MT/7PDK,RWD,,3031,2,true,4.5,13.00,177,102,1.02,$55-70K,62500,,,8.5,8.3,9.2,9.2,6.8,9.5,7.0,,,,22.0,,excellent,5,Y,Y,N,Y,Y,Y,Y,4,2,0,3,Y,,,238,enriched,false,0,289,
e38425a8-5dc0-4f0e-8a9a-0dc177d06b6d,981-cayman-s,981 Cayman S,Porsche,2013-2016,981,Mid-Engine,Sports Car,mid,Germany,3.4L NA Flat-6,325,273,6MT/7PDK,RWD,,2998,2,true,4.6,13.10,175,105,1.00,$40-55K,47500,,,7.4,8.2,9.0,9.2,7.7,9.2,7.0,,,,23.0,,,,Y,Y,N,Y,Y,Y,Y,4,2,0,0,Y,,,232,enriched,false,0,276,
711bf8e0-6043-4460-8691-812bf887bb67,987-2-cayman-s,987.2 Cayman S,Porsche,2009-2012,987.2,Mid-Engine,Sports Car,budget,Germany,3.4L NA Flat-6,320,273,6MT/7PDK,RWD,,2998,,true,4.9,13.30,171,108,0.98,$32-45K,38500,,,7.4,7.4,8.6,9.1,8.4,9.2,6.7,,,,22.0,,,,Y,Y,N,Y,Y,Y,Y,4,2,0,0,Y,,,232,enriched,false,0,272,
e37530f8-a98f-44a1-af44-71bc36cc2577,991-1-carrera-s,991.1 Carrera S,Porsche,2012-2016,991.1,Rear-Engine,Sports Car,upper-mid,Germany,3.8L NA Flat-6,400,325,7MT/7PDK,RWD,,3296,4,true,4.1,12.30,188,96,1.05,$55-80K,67500,,,8.3,8.4,7.6,8.6,5.5,8.7,6.8,,,,22.0,,excellent,5,Y,Y,N,Y,Y,Y,Y,4,2,0,3,Y,,,276,enriched,false,0,340,
e060a501-1693-4487-b65a-f9968bfd471e,997-2-carrera-s,997.2 Carrera S,Porsche,2009-2012,997.2,Rear-Engine,Sports Car,upper-mid,Germany,3.8L NA Flat-6,385,310,6MT/7PDK,RWD,,3307,,true,4.3,12.70,185,100,1.01,$50-70K,60000,,,8.5,7.8,8.5,8.6,5.5,9.0,6.8,,,,20.0,,,,Y,Y,N,Y,Y,Y,Y,4,2,0,0,Y,,,264,enriched,false,0,327,
1f744bbc-4c20-4bd9-8658-105319e68f44,porsche-718-boxster-gts-40-982,Porsche 718 Boxster GTS 4.0,Porsche,2020-2024,982.2,Mid-Engine,Sports Car,mid,Germany,4.0L Naturally Aspirated Flat-6,394,309,6MT / 7PDK,RWD,,3131,2,true,4.0,12.30,182,,,"$88,000 - $105,000",96500,88150,105000,9.0,7.0,9.0,7.0,6.0,9.0,8.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,263,templated,false,0,335,
eda0ad01-3fac-47a8-9fbb-e8af42ea3bfc,porsche-718-cayman-gt4-rs-982,Porsche 718 Cayman GT4 RS,Porsche,2022-2024,982,Mid-Engine,Sports Car,premium,Germany,4.0L Naturally Aspirated Flat-6,493,331,7PDK,RWD,,3227,2,false,3.2,11.10,196,,,"$165,000 - $200,000",182500,165000,200000,9.0,7.0,10.0,8.0,6.0,10.0,7.0,Track Toy,,,,,good,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,281,skeleton,false,0,419,
e0819c9e-7e97-4927-b5d2-b67f4f51c14a,porsche-911-gt2-rs-991,Porsche 911 GT2 RS 991,Porsche,2017-2019,991.2,Rear-Engine,Sports Car,premium,Germany,3.8L Twin-Turbo Flat-6,700,553,7PDK,RWD,,3241,2,false,2.7,10.60,211,,,"$290,000 - $350,000",320000,293200,350000,9.0,7.0,10.0,6.0,8.0,10.0,9.0,Track Toy,,,,,good,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,470,templated,false,0,595,
fcbaa475-cbf0-4fc4-8781-aa2106df7eb1,porsche-911-gt3-9912,Porsche 911 GT3 991.2,Porsche,2017-2019,991.2,Rear-Engine,Sports Car,premium,Germany,4.0L Naturally Aspirated Flat-6,500,339,7PDK/6MT,RWD,,3153,2,true,3.2,11.20,197,,,"$144,650 - $170,000",157325,144650,170000,9.0,7.0,10.0,8.0,7.0,10.0,7.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,288,templated,false,0,425,
aac4f387-c6bb-46a4-b265-55f2944f3f60,porsche-911-gt3-992,Porsche 911 GT3 992,Porsche,2021-2024,992,Rear-Engine,Sports Car,premium,Germany,4.0L Naturally Aspirated Flat-6,502,346,7PDK/6MT,RWD,,3164,2,true,3.2,11.20,197,,,"$270,000 - $310,000",285000,161100,200000,9.0,8.0,10.0,8.0,7.0,10.0,7.0,Daily Capable,,,,,excellent,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,294,skeleton,false,0,427,
7221ba27-20af-43dd-bcff-827f5a48e8bd,porsche-911-gt3-996,Porsche 911 GT3 996,Porsche,2004-2005,996.2 GT3,Rear-Engine,Sports Car,upper-mid,Germany,3.6L NA Flat-6,381,284,6MT,RWD,,3042,,true,4.3,12.50,190,100,1.05,"$75,000 - $150,000",105000,,,9.6,5.9,9.1,8.4,3.8,9.5,7.5,,,,16.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,241,templated,false,0,324,
ecf4eb3e-30d0-4acd-8960-eab508a7e5dc,porsche-911-gt3-997,Porsche 911 GT3 997,Porsche,2007-2011,997,Rear-Engine,Sports Car,premium,Germany,3.6L/3.8L NA Flat-6,435,317,6MT/7PDK,RWD,,3075,4,true,4.0,12.00,193,96,1.08,"$115,000 - $170,000",140000,,,9.7,7.7,9.5,8.5,3.7,9.6,7.5,Weekend warrior,4,5,16.0,premium,excellent,3,Y,Y,N,Y,Y,Y,Y,4,3,4,3,Y,,,269,templated,false,0,370,
d1eee59e-7118-4130-b2dc-08c422a87c90,porsche-911-gt3-rs-992,Porsche 911 GT3 RS 992,Porsche,2022-2024,992,Rear-Engine,Sports Car,premium,Germany,4.0L Naturally Aspirated Flat-6,518,342,7PDK,RWD,,3268,2,false,3.0,10.90,184,,,"$223,800 - $300,000+",262000,223800,300000,9.0,7.0,10.0,7.0,6.0,10.0,7.0,Track Toy,,,,,good,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,291,skeleton,false,0,440,
30805959-503a-4c6e-880b-417a852c1a2b,porsche-911-turbo-997-1,Porsche 911 Turbo 997.1,Porsche,2007-2009,997.1,Rear-Engine,Sports Car,upper-mid,Germany,3.6L TT Flat-6,480,457,6MT/5AT,AWD,,3494,,true,3.7,11.80,193,96,1.02,$55-80K,68000,,,7.6,7.7,8.7,8.4,5.6,8.4,7.2,,,,17.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,388,templated,false,0,408,
856eaba9-05da-498a-8946-9d78cf03fef9,porsche-911-turbo-997-2,Porsche 911 Turbo 997.2,Porsche,2010-2013,997.2,Rear-Engine,Sports Car,premium,Germany,3.8L TT Flat-6,500,480,7PDK,AWD,,3516,4,false,3.2,11.20,194,94,1.05,"$85,000 - $140,000",105000,,,7.6,8.2,9.3,8.5,5.0,8.5,7.2,Capable daily,4,5,18.0,premium,excellent,4,Y,Y,N,Y,Y,Y,Y,4,3,4,3,Y,,,408,templated,false,0,425,
72422ced-ad4b-4e0f-9a92-1bfe14237f40,porsche-911-turbo-s-992,Porsche 911 Turbo S 992,Porsche,2020-2024,992,Rear-Engine,Sports Car,premium,Germany,3.8L Twin-Turbo Flat-6,640,590,8PDK,AWD,,3640,4,false,2.6,10.50,205,,,"$230,000 - $280,000",255000,230400,280000,7.0,9.0,9.0,8.0,6.0,8.0,7.0,Daily Capable,,,,,excellent,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,502,skeleton,false,0,544,
359e3ca1-e4e6-4b13-8a7f-f385f2dce7b0,porsche-918-spyder-918,Porsche 918 Spyder,Porsche,2013-2015,918,Mid-Engine,Supercar,premium,Germany,4.6L V8 + Electric Motors Hybrid,887,944,7PDK,AWD,,3692,2,false,2.6,9.80,214,,,"$845,000 - $929,000",887000,845000,929000,8.0,7.0,10.0,6.0,5.0,10.0,4.0,Weekend Only,,,,,limited,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,802,skeleton,false,0,754,
8da18b0e-dbcd-468f-bb54-4a6afa8112de,porsche-boxster-s-981,Porsche Boxster S 981,Porsche,2012-2016,981,Mid-Engine,Sports Car,mid,Germany,3.4L Naturally Aspirated Flat-6,315,266,6MT/PDK,RWD,,2954,2,true,4.7,13.20,173,,,"$62,000 - $75,000",68500,62300,75000,8.0,7.0,9.0,6.0,7.0,9.0,8.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,226,templated,false,0,268,
12547115-3f7c-4e22-854d-2d0b0c3ff2bd,porsche-boxster-s-986,Porsche Boxster S 986,Porsche,1997-2004,986,Mid-Engine,Sports Car,mid,Germany,3.2L Flat-6,250,225,5MT/6MT,RWD,,2822,2,true,5.9,14.40,162,,,"$45,000 - $65,000",55000,45000,65000,8.0,6.0,8.0,5.0,8.0,9.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,191,templated,false,0,213,
5a8f4cea-736f-4702-9aa5-a641ca497087,porsche-boxster-s-987,Porsche Boxster S 987,Porsche,2005-2012,987,Mid-Engine,Sports Car,mid,Germany,3.4L Naturally Aspirated Flat-6,310,266,6MT/5AT/7PDK,RWD,,2965,2,true,4.8,13.30,170,,,"$55,000 - $70,000",62500,55400,70000,8.0,6.0,8.0,5.0,8.0,9.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,226,templated,false,0,264,
2702716d-c588-44f3-b5c3-63cf0351451e,porsche-carrera-gt-980,Porsche Carrera GT,Porsche,2004-2007,980,Mid-Engine,Supercar,premium,Germany,5.7L Naturally Aspirated V10,612,435,6MT,RWD,,3042,2,true,3.5,11.70,205,,,"$1,300,000 - $1,700,000",1450000,440000,440000,10.0,6.0,10.0,4.0,8.0,10.0,5.0,Weekend Only,,,,,limited,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,370,templated,false,0,520,
eba1a013-f53c-467a-af30-d11a1bc42799,porsche-panamera-turbo-971,Porsche Panamera Turbo 971,Porsche,2017-2024,971,Front-Engine,Sports Sedan,premium,Germany,4.0L Twin-Turbo V8,550,567,8PDK,AWD,,4365,4,false,3.6,11.90,190,,,"$150,000 - $180,000",165000,153550,180000,8.0,9.0,8.0,7.0,7.0,8.0,7.0,Grand Tourer,,,,,good,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,482,templated,false,0,468,
db17b3e4-47b2-4947-91e4-fe6c76f8b3c9,ram-1500-dt,Ram 1500,Ram,2019-2024,DT,Front-Engine,Truck,mid,United States,5.7L HEMI V8,395,410,8AT,RWD,,4798,6,false,6.4,14.90,118,,,"$36,000 - $75,000",55500,36265,74795,8.0,8.0,4.0,6.0,8.0,6.0,7.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,349,templated,false,0,336,
35fa2cdc-34c2-43b7-88a7-e2060e093939,ram-1500-rebel-dt,Ram 1500 Rebel,Ram,2019-2024,DT,Front-Engine,Truck,mid,United States,5.7L HEMI V8,395,410,8AT,AWD,,5685,5,false,6.1,14.50,118,,,"$52,000 - $68,000",60000,52395,67995,8.0,7.0,4.0,6.0,8.0,7.0,8.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,349,templated,false,0,336,
f38baaa3-1a3d-4b71-8cb9-60ee15fc6f53,ram-1500-trx-dt,Ram 1500 TRX,Ram,2021-2024,DT,Front-Engine,Truck,mid,United States,6.2L Supercharged HEMI V8,702,650,8AT,AWD,,6396,5,false,4.5,12.90,118,,,"$71,000 - $95,000",83000,71690,94995,9.0,7.0,6.0,5.0,6.0,8.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,1,Y,,,553,templated,false,0,597,
77e86a06-b2b7-4bd0-b1f3-defc223f26f7,ram-2500-cummins-ds,Ram 2500 Cummins,Ram,2019-2024,DS,Front-Engine,Truck,mid,United States,6.7L Turbo I6 Diesel (Cummins),420,1075,6MT/6AT,RWD,,7680,6,true,7.8,15.90,110,,,"$38,000 - $75,000",56500,38295,74995,9.0,6.0,3.0,8.0,8.0,7.0,9.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,914,templated,false,0,357,
9098968c-bcf7-40d9-8d78-8235454c5e8c,ram-power-wagon-dt,Ram 2500 Power Wagon,Ram,2017-2024,DT,Front-Engine,Truck,mid,United States,6.4L HEMI V8,410,429,8AT,RWD,,7840,5,false,6.8,15.20,110,,,"$60,000 - $75,000",67500,60295,74995,8.0,6.0,3.0,5.0,7.0,8.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,365,templated,false,0,349,
b943152c-1bc8-4c80-9155-4af15d929c64,rivian-r1s-first-generation,Rivian R1S,Rivian,2022-2024,R1S Gen 1,Electric,SUV,premium,United States,Quad-Motor Electric (Standard/Large Pack Battery),835,908,Single-Speed Electric,AWD,,7441,7,false,3.0,11.20,125,,,"$78,000 - $108,000",93000,78000,108000,3.0,8.0,5.0,5.0,6.0,7.0,3.0,Daily Capable,,,,,limited,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,772,templated,false,0,710,
6128bfb7-e78e-48c7-9650-811ae2991af3,rivian-r1t-gen1,Rivian R1T,Rivian,2022-2024,Gen1,Electric,Truck,mid,United States,Quad-Motor Electric AWD,835,908,Single-Speed Direct Drive,AWD,,7148,5,false,3.0,11.20,125,,,"$75,000 - $105,000",90000,75000,105000,4.0,8.0,6.0,5.0,6.0,7.0,3.0,Daily Capable,,,,,limited,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,772,templated,false,0,710,
1900df69-1ce0-4086-a308-a495ecbf14d8,subaru-brz-zc6,Subaru BRZ,Subaru,2013-2020,ZC6,Front-Engine,Sports Car,budget,Japan,2.0L NA H4,205,156,6MT/6AT,RWD,,2774,,true,6.2,14.50,143,108,0.96,$15-26K,20000,,,5.5,5.5,7.1,8.9,9.5,8.3,9.7,,,,28.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,,skeleton,false,3,174,
1b483b56-f724-447b-acc4-2809bec3509b,subaru-brz-zd8,Subaru BRZ (2nd Gen),Subaru,2022-2024,ZD8,Front-Engine,Sports Car,budget,Japan,2.4L NA H4,228,184,6MT/6AT,RWD,,2835,,true,5.4,13.90,140,105,1.00,$28-38K,32000,,,6.0,6.0,8.1,8.4,9.0,9.0,9.2,,,,26.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,,skeleton,false,3,194,
fb5f9df1-07e8-4f40-8389-c03ed85364ab,subaru-crosstrek-xv,Subaru Crosstrek,Subaru,2018-2024,GT,Front-Engine,SUV,budget,Japan,2.0L or 2.5L Naturally Aspirated Boxer-4,182,176,CVT or 6MT,AWD,,3310,5,true,8.7,16.80,115,,,"$24,000 - $35,000",29500,24195,34995,5.0,7.0,4.0,8.0,8.0,6.0,6.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,155,
